%time,field.data
1547890522761455115,-7.60522460938
1547890522765629653,-7.60522460938
1547890522767478365,-7.60522460938
1547890522769981469,-7.60522460938
1547890522774172889,-7.60522460938
1547890522775991731,-7.60522460938
1547890522778105858,-7.60522460938
1547890522782055638,-7.60522460938
1547890522783717647,-7.60522460938
1547890522786309129,-7.60522460938
1547890522790187397,-7.60522460938
1547890522791911854,-7.60522460938
1547890522794468695,-7.60522460938
1547890522798379567,-7.60522460938
1547890522800243334,-7.60522460938
1547890522802655318,-7.60522460938
1547890522806685710,-7.60522460938
1547890522808466083,-7.60522460938
1547890522811052755,-7.60522460938
1547890522814569297,-7.60522460938
1547890522816581018,-7.60522460938
1547890522818790838,-7.60522460938
1547890522822847664,-7.60522460938
1547890522824649469,-7.60522460938
1547890522827250941,-7.60522460938
1547890522831068709,-7.60522460938
1547890522833007081,-7.60522460938
1547890522835379792,-7.60522460938
1547890522839225589,-7.60522460938
1547890522841292631,-7.60522460938
1547890522843662542,-7.60522460938
1547890522847538870,-7.60522460938
1547890522849223023,-8.27783203125
1547890522851672034,-8.27783203125
1547890522855792988,-8.27783203125
1547890522857647141,-8.27783203125
1547890522859845078,-8.27783203125
1547890522863817339,-8.27783203125
1547890522865642690,-8.27783203125
1547890522868291343,-8.27783203125
1547890522872058773,-8.27783203125
1547890522873958909,-8.27783203125
1547890522876042166,-8.27783203125
1547890522880039411,-8.27783203125
1547890522881921860,-8.27783203125
1547890522884255069,-8.27783203125
1547890522888384611,-8.27783203125
1547890522890205644,-8.27783203125
1547890522892668087,-8.27783203125
1547890522896564037,-8.27783203125
1547890522898821195,-8.27783203125
1547890522900936311,-8.27783203125
1547890522904965807,-8.27783203125
1547890522906691522,-8.27783203125
1547890522909018470,-8.27783203125
1547890522913028030,-8.27783203125
1547890522914780243,-8.27783203125
1547890522917277061,-8.27783203125
1547890522921149751,-8.27783203125
1547890522923066012,-8.27783203125
1547890522925527475,-8.27783203125
1547890522929393994,-8.27783203125
1547890522931145564,-8.27783203125
1547890522933297891,-8.27783203125
1547890522937591102,-8.27783203125
1547890522939449549,-8.27783203125
1547890522941647060,-8.27783203125
1547890522945683702,-8.27783203125
1547890522947616059,-8.27783203125
1547890522949715947,-8.27783203125
1547890522953958137,-8.27783203125
1547890522955731817,-8.27783203125
1547890522958122535,-8.27783203125
1547890522962063214,-8.27783203125
1547890522963858320,-8.27783203125
1547890522966170505,-8.27783203125
1547890522970248635,-8.27783203125
1547890522972180110,-8.27783203125
1547890522974565860,-8.27783203125
1547890522976299036,-8.27783203125
1547890522979497085,-8.27783203125
1547890522982607394,-8.27783203125
1547890522984627731,-8.27783203125
1547890522987611815,-8.27783203125
1547890522990910667,-8.27783203125
1547890522992801000,-8.27783203125
1547890522995648974,-8.27783203125
1547890522998823822,-8.27783203125
1547890523000661716,-8.27783203125
1547890523003776595,-8.27783203125
1547890523007460178,-8.27783203125
1547890523009318368,-8.27783203125
1547890523012414752,-8.27783203125
1547890523015295059,-8.27783203125
1547890523017221273,-8.27783203125
1547890523019609292,-8.27783203125
1547890523023918005,-8.27783203125
1547890523025958641,-8.27783203125
1547890523027869316,-8.27783203125
1547890523031854122,-8.27783203125
1547890523033861353,-8.27783203125
1547890523036090321,-8.27783203125
1547890523039889992,-8.27783203125
1547890523041978025,-8.27783203125
1547890523044292849,-8.27783203125
1547890523048291623,-8.27783203125
1547890523050149613,-8.27783203125
1547890523052584874,-8.27783203125
1547890523056462223,-8.27783203125
1547890523058512186,-8.27783203125
1547890523060535085,-8.27783203125
1547890523064517854,-8.27783203125
1547890523066738562,-8.27783203125
1547890523069107479,-8.27783203125
1547890523072773804,-8.27783203125
1547890523074978102,-8.27783203125
1547890523076824202,-8.27783203125
1547890523080935112,-8.27783203125
1547890523082807060,-8.27783203125
1547890523085198371,-8.27783203125
1547890523089171670,-8.27783203125
1547890523091409264,-8.27783203125
1547890523093368785,-8.27783203125
1547890523097452104,-8.27783203125
1547890523099430639,-8.27783203125
1547890523101870865,-8.27783203125
1547890523105504365,-8.27783203125
1547890523107317704,-8.27783203125
1547890523109949508,-8.27783203125
1547890523113550706,-8.27783203125
1547890523116061824,-8.27783203125
1547890523118324865,-8.27783203125
1547890523122128757,-8.27783203125
1547890523123996563,-8.27783203125
1547890523126292011,-8.27783203125
1547890523130381029,-8.27783203125
1547890523132725534,-8.27783203125
1547890523134848001,-8.27783203125
1547890523138250845,-8.27783203125
1547890523140250224,-8.27783203125
1547890523142285899,-8.27783203125
1547890523146529648,-8.27783203125
1547890523148441725,-8.27783203125
1547890523150786580,-8.27783203125
1547890523154727480,-8.27783203125
1547890523156510943,-8.27783203125
1547890523158834171,-8.27783203125
1547890523163043465,-8.27783203125
1547890523165030228,-8.27783203125
1547890523167071786,-8.27783203125
1547890523171038473,-8.27783203125
1547890523173132109,-8.27783203125
1547890523175108918,-8.27783203125
1547890523179124590,-8.27783203125
1547890523181115613,-8.27783203125
1547890523183547784,-8.27783203125
1547890523187378767,-8.27783203125
1547890523189286655,-8.27783203125
1547890523191628626,-8.27783203125
1547890523195683359,-8.27783203125
1547890523197599589,-8.27783203125
1547890523199847604,-8.27783203125
1547890523203951341,-8.27783203125
1547890523205897008,-8.27783203125
1547890523207711872,-8.27783203125
1547890523212047784,-8.27783203125
1547890523213905988,-8.27783203125
1547890523216187625,-8.27783203125
1547890523220171894,-8.27783203125
1547890523222109961,-8.27783203125
1547890523224328061,-8.27783203125
1547890523228447547,-8.27783203125
1547890523230355271,-8.27783203125
1547890523232533706,-8.27783203125
1547890523236576589,-8.27783203125
1547890523238487005,-8.27783203125
1547890523240657223,-8.27783203125
1547890523244666910,-8.27783203125
1547890523246557356,-8.27783203125
1547890523248866623,-8.27783203125
1547890523253158134,-8.27783203125
1547890523255296026,-8.27783203125
1547890523256897557,-8.27783203125
1547890523261217502,-8.27783203125
1547890523263008066,-8.27783203125
1547890523265178387,-8.27783203125
1547890523269452720,-8.27783203125
1547890523271505960,-8.27783203125
1547890523273548053,-8.27783203125
1547890523277370446,-8.27783203125
1547890523279212510,-8.27783203125
1547890523281754833,-8.27783203125
1547890523285694308,-8.27783203125
1547890523287851766,-8.27783203125
1547890523289971815,-8.27783203125
1547890523293820537,-8.27783203125
1547890523295762264,-8.27783203125
1547890523297938788,-8.27783203125
1547890523301962424,-8.27783203125
1547890523303939867,-8.27783203125
1547890523306097473,-8.27783203125
1547890523310170633,-8.27783203125
1547890523312043116,-8.27783203125
1547890523314546083,-8.27783203125
1547890523318423578,-8.27783203125
1547890523320289278,-8.27783203125
1547890523322528366,-8.27783203125
1547890523324551461,-8.27783203125
1547890523327666143,-8.27783203125
1547890523330767793,-8.27783203125
1547890523332806966,-8.27783203125
1547890523335847797,-8.27783203125
1547890523339069772,-8.27783203125
1547890523340890738,-8.27783203125
1547890523343971596,-8.27783203125
1547890523347107515,-8.27783203125
1547890523349137058,-8.27783203125
1547890523352229649,-8.27783203125
1547890523355294200,-8.27783203125
1547890523357316037,-8.27783203125
1547890523360471604,-8.27783203125
1547890523363691598,-8.27783203125
1547890523365696400,-8.27783203125
1547890523368885974,-8.27783203125
1547890523371778009,-8.27783203125
1547890523373668635,-8.27783203125
1547890523376137192,-8.27783203125
1547890523379866103,-8.27783203125
1547890523381798349,-8.27783203125
1547890523384254511,-8.27783203125
1547890523388205847,-8.27783203125
1547890523390145722,-8.27783203125
1547890523392287622,-8.27783203125
1547890523396368388,-8.27783203125
1547890523398523888,-8.27783203125
1547890523400609630,-8.27783203125
1547890523404323086,-8.27783203125
1547890523406171740,-8.27783203125
1547890523408646593,-8.27783203125
1547890523412643702,-8.27783203125
1547890523414558876,-8.27783203125
1547890523417078578,-8.27783203125
1547890523420946675,-8.27783203125
1547890523422704072,-8.27783203125
1547890523425208798,-8.27783203125
1547890523429028456,-8.27783203125
1547890523430907580,-8.27783203125
1547890523433490754,-8.27783203125
1547890523437289263,-8.27783203125
1547890523439123720,-8.27783203125
1547890523441550356,-8.27783203125
1547890523445438148,-8.27783203125
1547890523447524657,-8.27783203125
1547890523450369716,-8.27783203125
1547890523453769351,-8.27783203125
1547890523456176578,-8.27783203125
1547890523458130289,-8.27783203125
1547890523461597278,-8.27783203125
1547890523463379747,-8.27783203125
1547890523465898254,-8.27783203125
1547890523469857768,-8.27783203125
1547890523471392640,-8.27783203125
1547890523474053236,-8.27783203125
1547890523478009711,-8.27783203125
1547890523479585378,-8.27783203125
1547890523482254096,-8.27783203125
1547890523486402834,-8.27783203125
1547890523488383483,-8.27783203125
1547890523490659170,-8.27783203125
1547890523494742248,-8.27783203125
1547890523496602967,-8.27783203125
1547890523498864102,-8.27783203125
1547890523502941064,-8.27783203125
1547890523504840941,-8.27783203125
1547890523507044870,-8.27783203125
1547890523511029900,-8.27783203125
1547890523513090686,-8.27783203125
1547890523515099865,-8.27783203125
1547890523519134072,-8.27783203125
1547890523520950411,-8.27783203125
1547890523523514289,-8.27783203125
1547890523527463518,-8.27783203125
1547890523529322481,-8.27783203125
1547890523531691063,-8.27783203125
1547890523535659468,-8.27783203125
1547890523537401656,-8.27783203125
1547890523539849149,-8.27783203125
1547890523543737280,-8.27783203125
1547890523545642726,-8.27783203125
1547890523547685515,-8.27783203125
1547890523551913700,-8.27783203125
1547890523553603241,-8.27783203125
1547890523555986280,-8.27783203125
1547890523560205461,-8.27783203125
1547890523562006414,-8.27783203125
1547890523564437272,-8.27783203125
1547890523568345118,-8.27783203125
1547890523570204089,-8.27783203125
1547890523572426760,-8.27783203125
1547890523576520305,-8.27783203125
1547890523578366864,-8.27783203125
1547890523580648964,-8.27783203125
1547890523584671429,-8.27783203125
1547890523586484142,-8.27783203125
1547890523588859538,-8.27783203125
1547890523593067257,-8.27783203125
1547890523594847034,-8.27783203125
1547890523596960897,-8.27783203125
1547890523600994119,-8.27783203125
1547890523603153201,-8.27783203125
1547890523604942366,-8.27783203125
1547890523609329036,-8.27783203125
1547890523611296484,-8.27783203125
1547890523613313914,-8.27783203125
1547890523617561046,-8.27783203125
1547890523619388591,-8.27783203125
1547890523621602254,-8.27783203125
1547890523625837951,-8.27783203125
1547890523627694585,-8.27783203125
1547890523629633504,-8.27783203125
1547890523633967267,-8.27783203125
1547890523635860637,-8.27783203125
1547890523637857845,-8.27783203125
1547890523642063482,-8.27783203125
1547890523643860333,-8.27783203125
1547890523646208165,-8.27783203125
1547890523650092943,-8.27783203125
1547890523652338118,-8.27783203125
1547890523654067445,-8.27783203125
1547890523658419907,-8.27783203125
1547890523660308533,-8.27783203125
1547890523662495604,-8.27783203125
1547890523666799693,-8.27783203125
1547890523668703971,-8.27783203125
1547890523670771187,-8.27783203125
1547890523672770842,-8.27783203125
1547890523676037380,-8.27783203125
1547890523678961853,-8.27783203125
1547890523680901792,-8.27783203125
1547890523683890842,-8.27783203125
1547890523687144990,-8.27783203125
1547890523688867435,-8.27783203125
1547890523692181378,-8.27783203125
1547890523695374068,-8.27783203125
1547890523697161027,-8.27783203125
1547890523700547368,-8.27783203125
1547890523703462033,-8.27783203125
1547890523705338137,-8.27783203125
1547890523708429989,-8.27783203125
1547890523711810597,-8.27783203125
1547890523713689904,-8.27783203125
1547890523715994034,-8.27783203125
1547890523719896338,-8.27783203125
1547890523721851351,-8.27783203125
1547890523724102008,-8.27783203125
1547890523728640217,-8.27783203125
1547890523730709319,-8.27783203125
1547890523732571773,-8.27783203125
1547890523736370689,-8.27783203125
1547890523738167335,-8.27783203125
1547890523740476111,-8.27783203125
1547890523744546887,-8.27783203125
1547890523746620595,-8.27783203125
1547890523749832342,-8.27783203125
1547890523752648860,-8.27783203125
1547890523754434329,-8.27783203125
1547890523757619358,-8.27783203125
1547890523760853435,-8.27783203125
1547890523764954751,-8.27783203125
1547890523766692755,-8.27783203125
1547890523768991970,-8.27783203125
1547890523773304318,-8.27783203125
1547890523775501462,-8.27783203125
1547890523777786592,-8.27783203125
1547890523781313525,-8.27783203125
1547890523783240998,-8.27783203125
1547890523785462381,-8.27783203125
1547890523789392586,-8.27783203125
1547890523791136248,-8.27783203125
1547890523793493896,-8.27783203125
1547890523797488010,-8.27783203125
1547890523799131680,-8.27783203125
1547890523801829098,-8.27783203125
1547890523805818102,-8.27783203125
1547890523807362783,-8.27783203125
1547890523810098637,-8.27783203125
1547890523814292533,-8.27783203125
1547890523816143832,-8.27783203125
1547890523818352444,-8.27783203125
1547890523822079330,-8.27783203125
1547890523824099324,-8.27783203125
1547890523826593683,-8.27783203125
1547890523830478057,-8.27783203125
1547890523832691886,-8.27783203125
1547890523835478353,-8.27783203125
1547890523838541075,-8.27783203125
1547890523842680360,-8.38793945312
1547890523846985372,-8.38793945312
1547890523848701736,-8.38793945312
1547890523851018962,-8.38793945312
1547890523855044159,-8.38793945312
1547890523857000196,-8.38793945312
1547890523859198400,-8.38793945312
1547890523863234549,-8.38793945312
1547890523865202597,-8.38793945312
1547890523868245552,-8.38793945312
1547890523871486880,-8.38793945312
1547890523875409429,-8.38793945312
1547890523877106109,-8.38793945312
1547890523879779496,-8.38793945312
1547890523883849355,-8.38793945312
1547890523885706567,-8.38793945312
1547890523887758179,-8.38793945312
1547890523891852182,-8.38793945312
1547890523893707177,-8.38793945312
1547890523896109408,-8.38793945312
1547890523900226660,-8.38793945312
1547890523902298958,-8.38793945312
1547890523904087976,-8.38793945312
1547890523908256865,-8.38793945312
1547890523910263229,-8.38793945312
1547890523912291098,-8.38793945312
1547890523916399787,-8.38793945312
1547890523918369008,-8.38793945312
1547890523920882994,-8.38793945312
1547890523924675896,-8.38793945312
1547890523926623615,-8.38793945312
1547890523928959901,-8.38793945312
1547890523932911729,-8.38793945312
1547890523934938142,-8.38793945312
1547890523937137665,-8.38793945312
1547890523941319327,-8.38793945312
1547890523943164830,-8.38793945312
1547890523946212184,-8.38793945312
1547890523949525697,-8.38793945312
1547890523953301579,-8.38793945312
1547890523955089967,-8.38793945312
1547890523957431946,-8.38793945312
1547890523961494386,-8.38793945312
1547890523963579976,-8.38793945312
1547890523965523687,-8.38793945312
1547890523969873896,-8.38793945312
1547890523971888965,-8.38793945312
1547890523973866851,-8.38793945312
1547890523978031074,-8.38793945312
1547890523980037257,-8.38793945312
1547890523982212153,-8.38793945312
1547890523986522267,-8.38793945312
1547890523988773738,-8.38793945312
1547890523991047774,-8.38793945312
1547890523994281955,-8.38793945312
1547890523996468040,-8.38793945312
1547890523998486592,-8.38793945312
1547890524002538203,-8.38793945312
1547890524004380714,-8.38793945312
1547890524006743745,-8.38793945312
1547890524010771028,-8.38793945312
1547890524012776072,-8.38793945312
1547890524015004152,-8.38793945312
1547890524018883462,-8.38793945312
1547890524020728743,-8.38793945312
1547890524023923549,-8.38793945312
1547890524027120167,-8.38793945312
1547890524031080746,-8.38793945312
1547890524033264255,-8.38793945312
1547890524035094231,-8.38793945312
1547890524039195995,-8.38793945312
1547890524041178615,-8.38793945312
1547890524043557887,-8.38793945312
1547890524047541605,-8.38793945312
1547890524049423624,-8.38793945312
1547890524051699154,-8.38793945312
1547890524055689518,-8.38793945312
1547890524057661411,-8.38793945312
1547890524059979936,-8.38793945312
1547890524063867877,-8.38793945312
1547890524066008774,-8.38793945312
1547890524068523981,-8.38793945312
1547890524071967091,-8.38793945312
1547890524073978742,-8.38793945312
1547890524076371287,-8.38793945312
1547890524080537425,-8.38793945312
1547890524082331966,-8.38793945312
1547890524084530337,-8.38793945312
1547890524088307706,-8.38793945312
1547890524090719285,-8.38793945312
1547890524092733675,-8.38793945312
1547890524096843935,-8.38793945312
1547890524098892255,-8.38793945312
1547890524101077546,-8.38793945312
1547890524104849194,-8.38793945312
1547890524108966140,-8.38793945312
1547890524110680926,-8.38793945312
1547890524113024899,-8.38793945312
1547890524117327182,-8.38793945312
1547890524119245569,-8.38793945312
1547890524121445033,-8.38793945312
1547890524125482652,-8.38793945312
1547890524127451612,-8.38793945312
1547890524129599031,-8.38793945312
1547890524133684989,-8.38793945312
1547890524135657089,-8.38793945312
1547890524137662861,-8.38793945312
1547890524141830095,-8.38793945312
1547890524143603940,-8.38793945312
1547890524146068888,-8.38793945312
1547890524150115403,-8.38793945312
1547890524152057507,-8.38793945312
1547890524154257286,-8.38793945312
1547890524158092568,-8.38793945312
1547890524160106820,-8.38793945312
1547890524162482383,-8.38793945312
1547890524166417090,-8.38793945312
1547890524168255062,-8.38793945312
1547890524170708155,-8.38793945312
1547890524174635297,-8.38793945312
1547890524176569866,-8.38793945312
1547890524179711860,-8.38793945312
1547890524182814645,-8.38793945312
1547890524186856319,-8.38793945312
1547890524188556605,-8.38793945312
1547890524191251213,-8.38793945312
1547890524195125626,-8.38793945312
1547890524197035019,-8.38793945312
1547890524199230934,-8.38793945312
1547890524203341461,-8.38793945312
1547890524205024846,-8.38793945312
1547890524207269290,-8.38793945312
1547890524211424994,-8.38793945312
1547890524213229496,-8.38793945312
1547890524215711046,-8.38793945312
1547890524219617895,-8.38793945312
1547890524221718189,-8.38793945312
1547890524223742512,-8.38793945312
1547890524227756474,-8.38793945312
1547890524229528852,-8.38793945312
1547890524232027356,-8.38793945312
1547890524235902634,-8.38793945312
1547890524238174074,-8.38793945312
1547890524240070098,-8.38793945312
1547890524244184956,-8.38793945312
1547890524246341344,-8.38793945312
1547890524248291914,-8.38793945312
1547890524252418957,-8.38793945312
1547890524254251849,-8.38793945312
1547890524257518687,-8.38793945312
1547890524260575716,-8.38793945312
1547890524264710843,-8.38793945312
1547890524266572912,-8.38793945312
1547890524268569347,-8.38793945312
1547890524272770723,-8.38793945312
1547890524274826802,-8.38793945312
1547890524276871828,-8.38793945312
1547890524280870984,-8.38793945312
1547890524283020613,-8.38793945312
1547890524284936667,-8.38793945312
1547890524289166225,-8.38793945312
1547890524290971430,-8.38793945312
1547890524293499102,-8.38793945312
1547890524297494552,-8.38793945312
1547890524299392892,-8.38793945312
1547890524301845692,-8.38793945312
1547890524305793815,-8.38793945312
1547890524308172596,-8.38793945312
1547890524310490045,-8.38793945312
1547890524313973819,-8.38793945312
1547890524315808462,-8.38793945312
1547890524318065844,-8.38793945312
1547890524322020877,-8.38793945312
1547890524323914739,-8.38793945312
1547890524326324632,-8.38793945312
1547890524330455296,-8.38793945312
1547890524332259558,-8.38793945312
1547890524335286627,-8.38793945312
1547890524338417128,-8.38793945312
1547890524342525344,-8.38793945312
1547890524344516965,-8.38793945312
1547890524346872767,-8.38793945312
1547890524350805082,-8.38793945312
1547890524352520797,-8.38793945312
1547890524354921640,-8.38793945312
1547890524358989057,-8.38793945312
1547890524360671512,-8.38793945312
1547890524363141363,-8.38793945312
1547890524367171040,-8.38793945312
1547890524369019039,-8.38793945312
1547890524371292881,-8.38793945312
1547890524375278466,-8.38793945312
1547890524377051405,-8.38793945312
1547890524379547378,-8.38793945312
1547890524383647730,-8.38793945312
1547890524385595120,-8.38793945312
1547890524387659427,-8.38793945312
1547890524391744239,-8.38793945312
1547890524393407146,-8.38793945312
1547890524396000515,-8.38793945312
1547890524399994887,-8.38793945312
1547890524401805920,-8.38793945312
1547890524404105894,-8.38793945312
1547890524407997636,-8.38793945312
1547890524409789635,-8.38793945312
1547890524412994766,-8.38793945312
1547890524416314596,-8.38793945312
1547890524420213451,-8.38793945312
1547890524422208501,-8.38793945312
1547890524424370532,-8.38793945312
1547890524428515963,-8.38793945312
1547890524430431504,-8.38793945312
1547890524432584421,-8.38793945312
1547890524436771158,-8.38793945312
1547890524438510672,-8.38793945312
1547890524440948570,-8.38793945312
1547890524444986582,-8.38793945312
1547890524446772263,-8.38793945312
1547890524449044137,-8.38793945312
1547890524453089281,-8.38793945312
1547890524454975631,-8.38793945312
1547890524457159212,-8.38793945312
1547890524461167954,-8.38793945312
1547890524463317036,-8.38793945312
1547890524465538818,-8.38793945312
1547890524469488168,-8.38793945312
1547890524471378400,-8.38793945312
1547890524473843126,-8.38793945312
1547890524477629929,-8.38793945312
1547890524479552443,-8.38793945312
1547890524481992707,-8.38793945312
1547890524486028345,-8.38793945312
1547890524487923646,-8.38793945312
1547890524491167118,-8.38793945312
1547890524494202369,-8.38793945312
1547890524498128033,-8.38793945312
1547890524499848088,-8.38793945312
1547890524502262531,-8.38793945312
1547890524506176620,-8.38793945312
1547890524508006758,-8.38793945312
1547890524510371508,-8.38793945312
1547890524514460052,-8.38793945312
1547890524516528054,-8.38793945312
1547890524518570163,-8.38793945312
1547890524522769871,-8.38793945312
1547890524525018766,-8.38793945312
1547890524526608880,-8.38793945312
1547890524530833907,-8.38793945312
1547890524532751092,-8.38793945312
1547890524535199645,-8.38793945312
1547890524538941809,-8.38793945312
1547890524540732978,-8.38793945312
1547890524543279668,-8.38793945312
1547890524547333994,-8.38793945312
1547890524549120903,-8.38793945312
1547890524551944455,-8.38793945312
1547890524555427586,-8.38793945312
1547890524557348321,-8.38793945312
1547890524559736295,-8.38793945312
1547890524563952459,-8.38793945312
1547890524565763239,-8.38793945312
1547890524569068290,-8.38793945312
1547890524571887856,-8.38793945312
1547890524575888198,-8.38793945312
1547890524578035107,-8.38793945312
1547890524580282382,-8.38793945312
1547890524584209699,-8.38793945312
1547890524586234244,-8.38793945312
1547890524588234429,-8.38793945312
1547890524592301956,-8.38793945312
1547890524594175312,-8.38793945312
1547890524596480135,-8.38793945312
1547890524600425204,-8.38793945312
1547890524602196128,-8.38793945312
1547890524604755720,-8.38793945312
1547890524608763933,-8.38793945312
1547890524610634053,-8.38793945312
1547890524613065159,-8.38793945312
1547890524616818139,-8.38793945312
1547890524618912031,-8.38793945312
1547890524621096110,-8.38793945312
1547890524625080845,-8.38793945312
1547890524626930743,-8.38793945312
1547890524629305074,-8.38793945312
1547890524633424887,-8.38793945312
1547890524635516861,-8.38793945312
1547890524637691603,-8.38793945312
1547890524641485561,-8.38793945312
1547890524643402326,-8.38793945312
1547890524647101750,-8.38793945312
1547890524649870441,-8.38793945312
1547890524653839549,-8.38793945312
1547890524655676452,-8.38793945312
1547890524658010770,-8.38793945312
1547890524662035444,-8.38793945312
1547890524663987217,-8.38793945312
1547890524666115396,-8.38793945312
1547890524670132893,-8.38793945312
1547890524671970578,-8.38793945312
1547890524674205286,-8.38793945312
1547890524678220892,-8.38793945312
1547890524680346801,-8.38793945312
1547890524682507675,-8.38793945312
1547890524686658035,-8.38793945312
1547890524688348009,-8.38793945312
1547890524690866049,-8.38793945312
1547890524694789154,-8.38793945312
1547890524696532818,-8.38793945312
1547890524699129413,-8.38793945312
1547890524702847781,-8.38793945312
1547890524704877707,-8.38793945312
1547890524707062201,-8.38793945312
1547890524711238363,-8.38793945312
1547890524713192749,-8.38793945312
1547890524715519325,-8.38793945312
1547890524719563137,-8.38793945312
1547890524721476685,-8.38793945312
1547890524724748586,-8.38793945312
1547890524727648744,-8.38793945312
1547890524731540480,-8.38793945312
1547890524733428534,-8.38793945312
1547890524735584935,-8.38793945312
1547890524739883620,-8.38793945312
1547890524741956184,-8.38793945312
1547890524743810795,-8.38793945312
1547890524747861963,-8.38793945312
1547890524749891315,-8.38793945312
1547890524752262496,-8.38793945312
1547890524756166308,-8.38793945312
1547890524757990714,-8.38793945312
1547890524760455353,-8.38793945312
1547890524764475419,-8.38793945312
1547890524766111566,-8.38793945312
1547890524768636027,-8.38793945312
1547890524772715575,-8.38793945312
1547890524774568268,-8.38793945312
1547890524776911340,-8.38793945312
1547890524780817316,-8.38793945312
1547890524782874944,-8.38793945312
1547890524784961703,-8.38793945312
1547890524788915228,-8.38793945312
1547890524791167936,-8.38793945312
1547890524793015158,-8.38793945312
1547890524797287706,-8.38793945312
1547890524799207389,-8.38793945312
1547890524802448970,-8.38793945312
1547890524805400381,-8.38793945312
1547890524809431995,-8.38793945312
1547890524811389304,-8.38793945312
1547890524813510636,-8.38793945312
1547890524817772882,-8.38793945312
1547890524819509357,-8.38793945312
1547890524821862634,-8.38793945312
1547890524825927996,-8.38793945312
1547890524827820912,-8.38793945312
1547890524830046232,-8.38793945312
1547890524834088285,-8.38793945312
1547890524835784113,-8.38793945312
1547890524838128233,-8.38793945312
1547890524842217298,-8.38793945312
1547890524846279197,-8.39770507812
1547890524850306672,-8.39770507812
1547890524852278486,-8.39770507812
1547890524854627936,-8.39770507812
1547890524858642003,-8.39770507812
1547890524860500657,-8.39770507812
1547890524862890779,-8.39770507812
1547890524866797841,-8.39770507812
1547890524868786550,-8.39770507812
1547890524871133427,-8.39770507812
1547890524875128697,-8.39770507812
1547890524877122720,-8.39770507812
1547890524879190220,-8.39770507812
1547890524883019805,-8.39770507812
1547890524885190835,-8.39770507812
1547890524887441391,-8.39770507812
1547890524891355601,-8.39770507812
1547890524893301718,-8.39770507812
1547890524895235312,-8.39770507812
1547890524899178133,-8.39770507812
1547890524900770799,-8.39770507812
1547890524903392587,-8.39770507812
1547890524907560386,-8.39770507812
1547890524909442064,-8.39770507812
1547890524912782487,-8.39770507812
1547890524915770367,-8.39770507812
1547890524919859746,-8.39770507812
1547890524921979641,-8.39770507812
1547890524923879260,-8.39770507812
1547890524928148168,-8.39770507812
1547890524929993522,-8.39770507812
1547890524932276132,-8.39770507812
1547890524936168040,-8.39770507812
1547890524938068704,-8.39770507812
1547890524940246093,-8.39770507812
1547890524944544072,-8.39770507812
1547890524946204489,-8.39770507812
1547890524948719652,-8.39770507812
1547890524952794616,-8.39770507812
1547890524954746019,-8.39770507812
1547890524957017258,-8.39770507812
1547890524960977484,-8.39770507812
1547890524962773873,-8.39770507812
1547890524965223866,-8.39770507812
1547890524969181012,-8.39770507812
1547890524971084937,-8.39770507812
1547890524973472716,-8.39770507812
1547890524977374239,-8.39770507812
1547890524979354609,-8.39770507812
1547890524981598722,-8.39770507812
1547890524985629998,-8.39770507812
1547890524987767363,-8.39770507812
1547890524990811817,-8.39770507812
1547890524994003486,-8.39770507812
1547890524997986575,-8.39770507812
1547890524999911938,-8.39770507812
1547890525001828770,-8.39770507812
1547890525006111427,-8.39770507812
1547890525007887882,-8.39770507812
1547890525010282137,-8.39770507812
1547890525014189588,-8.39770507812
1547890525016082320,-8.39770507812
1547890525018238925,-8.39770507812
1547890525022368222,-8.39770507812
1547890525024641891,-8.39770507812
1547890525026626565,-8.39770507812
1547890525030652501,-8.39770507812
1547890525032593413,-8.39770507812
1547890525035045427,-8.39770507812
1547890525038779015,-8.39770507812
1547890525040646017,-8.39770507812
1547890525042999269,-8.39770507812
1547890525047145727,-8.39770507812
1547890525049151552,-8.39770507812
1547890525051104834,-8.39770507812
1547890525055225467,-8.39770507812
1547890525057138763,-8.39770507812
1547890525059472138,-8.39770507812
1547890525063486324,-8.39770507812
1547890525067775910,-8.39770507812
1547890525071639306,-8.39770507812
1547890525073418817,-8.39770507812
1547890525076012842,-8.39770507812
1547890525079781047,-8.39770507812
1547890525081631206,-8.39770507812
1547890525084014586,-8.39770507812
1547890525087949141,-8.39770507812
1547890525089820779,-8.39770507812
1547890525092106359,-8.39770507812
1547890525096036753,-8.39770507812
1547890525097961460,-8.39770507812
1547890525100548571,-8.39770507812
1547890525104407379,-8.39770507812
1547890525106584532,-8.39770507812
1547890525108520200,-8.39770507812
1547890525112673416,-8.39770507812
1547890525114476052,-8.39770507812
1547890525116804161,-8.39770507812
1547890525120741460,-8.39770507812
1547890525122596318,-8.39770507812
1547890525124930367,-8.39770507812
1547890525128994459,-8.39770507812
1547890525131037062,-8.39770507812
1547890525133093866,-8.39770507812
1547890525137149036,-8.39770507812
1547890525139128256,-8.39770507812
1547890525141361188,-8.39770507812
1547890525145317921,-8.39770507812
1547890525147491902,-8.39770507812
1547890525149358968,-8.39770507812
1547890525153564865,-8.39770507812
1547890525156081828,-8.39770507812
1547890525158696172,-8.39770507812
1547890525161826005,-8.39770507812
1547890525163845810,-8.39770507812
1547890525165797719,-8.39770507812
1547890525169952170,-8.39770507812
1547890525171956057,-8.39770507812
